-0.001620	-0.001620	45.375296
-0.001620	-0.001587	42.894665
-0.001620	-0.001555	41.062722
-0.001620	-0.001522	40.947993
-0.001620	-0.001489	42.262265
-0.001620	-0.001456	46.457302
-0.001620	-0.001424	48.686041
-0.001620	-0.001391	43.030346
-0.001620	-0.001358	46.553399
-0.001620	-0.001325	47.165531
-0.001620	-0.001293	48.830815
-0.001620	-0.001260	47.297367
-0.001620	-0.001227	45.850758
-0.001620	-0.001195	45.015737
-0.001620	-0.001162	45.535234
-0.001620	-0.001129	52.847381
-0.001620	-0.001096	56.267976
-0.001620	-0.001064	44.967525
-0.001620	-0.001031	45.740954
-0.001620	-0.000998	53.940748
-0.001620	-0.000965	57.748309
-0.001620	-0.000933	58.993767
-0.001620	-0.000900	57.379961
-0.001620	-0.000867	55.056785
-0.001620	-0.000835	43.651912
-0.001620	-0.000802	43.450024
-0.001620	-0.000769	45.459739
-0.001620	-0.000736	42.958411
-0.001620	-0.000704	39.307426
-0.001620	-0.000671	37.420602
-0.001620	-0.000638	35.612141
-0.001620	-0.000605	31.998575
-0.001620	-0.000573	30.912389
-0.001620	-0.000540	31.735231
-0.001620	-0.000507	32.332277
-0.001620	-0.000475	34.213801
-0.001620	-0.000442	40.934194
-0.001620	-0.000409	44.488872
-0.001620	-0.000376	42.569950
-0.001620	-0.000344	39.359141
-0.001620	-0.000311	42.428349
-0.001620	-0.000278	46.434906
-0.001620	-0.000245	44.217996
-0.001620	-0.000213	40.726570
-0.001620	-0.000180	42.797779
-0.001620	-0.000147	36.429881
-0.001620	-0.000115	36.127888
-0.001620	-0.000082	35.635237
-0.001620	-0.000049	36.726327
-0.001620	-0.000016	36.872410
-0.001620	0.000016	36.398481
-0.001620	0.000049	35.166005
-0.001620	0.000082	38.221854
-0.001620	0.000115	45.142896
-0.001620	0.000147	51.794895
-0.001620	0.000180	56.741895
-0.001620	0.000213	57.406894
-0.001620	0.000245	40.450776
-0.001620	0.000278	41.643940
-0.001620	0.000311	43.690526
-0.001620	0.000344	44.043853
-0.001620	0.000376	45.031234
-0.001620	0.000409	40.732096
-0.001620	0.000442	55.485909
-0.001620	0.000475	53.047241
-0.001620	0.000507	57.666083
-0.001620	0.000540	60.688847
-0.001620	0.000573	58.629029
-0.001620	0.000605	52.658455
-0.001620	0.000638	47.493725
-0.001620	0.000671	45.128242
-0.001620	0.000704	41.153960
-0.001620	0.000736	39.629881
-0.001620	0.000769	45.347900
-0.001620	0.000802	50.932934
-0.001620	0.000835	56.382470
-0.001620	0.000867	57.200391
-0.001620	0.000900	51.688222
-0.001620	0.000933	50.694787
-0.001620	0.000965	48.390949
-0.001620	0.000998	42.196680
-0.001620	0.001031	35.925854
-0.001620	0.001064	44.608091
-0.001620	0.001096	46.007318
-0.001620	0.001129	49.277939
-0.001620	0.001162	53.246218
-0.001620	0.001195	52.246580
-0.001620	0.001227	42.113526
-0.001620	0.001260	44.878919
-0.001620	0.001293	60.624268
-0.001620	0.001325	61.963964
-0.001620	0.001358	42.782418
-0.001620	0.001391	29.638137
-0.001620	0.001424	44.520573
-0.001620	0.001456	54.058860
-0.001620	0.001489	56.348857
-0.001620	0.001522	58.857836
-0.001620	0.001555	49.556444
-0.001620	0.001587	44.013174
-0.001620	0.001620	0.000000
-0.001587	-0.001620	45.765193
-0.001587	-0.001587	41.578496
-0.001587	-0.001555	43.404396
-0.001587	-0.001522	45.106114
-0.001587	-0.001489	48.213649
-0.001587	-0.001456	50.881006
-0.001587	-0.001424	48.268206
-0.001587	-0.001391	46.759320
-0.001587	-0.001358	49.427063
-0.001587	-0.001325	57.928607
-0.001587	-0.001293	60.492103
-0.001587	-0.001260	58.234411
-0.001587	-0.001227	52.365724
-0.001587	-0.001195	46.790074
-0.001587	-0.001162	44.000613
-0.001587	-0.001129	50.332449
-0.001587	-0.001096	55.821697
-0.001587	-0.001064	63.904782
-0.001587	-0.001031	68.579762
-0.001587	-0.000998	58.534182
-0.001587	-0.000965	46.684820
-0.001587	-0.000933	35.169027
